Account_ID,Company,Coverage Type,State,Zip Code,3 digit Zip,Species,Age,Breed,Billing,Gender,Deductible,Reimbursement,Annual Limit,Multipolicies,Multipet2,Multipet3,Military,LM Price,Safeco Price,Priority Code
793416,LM,Accident & Illness,CA,90815,908,Dog,9,"Bulldog, French",Monthly,Male,1000,0.7,5000,false,false,false,false,44.89,,
793457,LM,Accident & Illness,PA,15068,All,Dog,5,Labrador Retriever,Monthly,Female,1000,0.7,10000,false,true,false,true,30.6,,LMBENEFITHUB
793458,LM,Accident & Illness,PA,15068,All,Dog,11,Chihuahua,Monthly,Female,1000,0.7,10000,false,true,false,true,36.54,,LMBENEFITHUB
793459,LM,Accident & Illness,PA,15068,All,Dog,1,Great Dane,Monthly,Female,1000,0.7,15000,false,true,false,true,31.66,,LMBENEFITHUB
793481,LM,Accident & Illness & Wellness,MA,01945,All,Dog,1,Goldendoodle,Monthly,Male,250,0.7,10000,true,false,false,false,86.34,,
793552,LM,Accident & Illness & Wellness,PA,17022,All,Dog,1,Pembroke Welsh Corgi,Monthly,Female,250,0.8,5000,false,false,false,false,85.64,,
793578,LM,Accident & Illness,CA,90249,902,Dog,2,Pembroke Welsh Corgi,Monthly,0,1000,0.7,10000,false,false,false,false,24.91,,Fond
793690,LM,Accident & Illness & Wellness,TX,78732,787,Dog,2,Border Collie,Monthly,Male,500,0.8,10000,false,false,false,false,69.16,,
793704,LM,Accident & Illness & Wellness,VA,22401,224,Cat,2,Bombay,Monthly,Female,500,1,10000,false,true,false,false,44.91,,
793807,LM,Accident & Illness & Wellness,MD,21093,210,Dog,3,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,65.12,,
793815,LM,Accident & Illness,PA,15224,All,Dog,1,Mixed Breed,Monthly,Male,250,0.8,10000,false,false,false,false,52.81,,
793858,LM,Accident Only,AL,35124,All,Dog,2,Labrador Retriever,Monthly,Male,250,0.8,10000,true,false,false,false,24.66,,
793897,LM,Accident & Illness & Wellness,WI,53110,531,Dog,1,"Bulldog, English",Monthly,Female,250,1,5000,false,false,false,false,116.81,,
794067,LM,Accident & Illness & Wellness,MA,01852,All,Dog,3,Maltese,Monthly,Female,250,0.9,10000,true,false,false,false,100.9,,
794163,LM,Accident Only,FL,33708,337,Dog,5,Boxer,Monthly,Female,250,0.9,15000,false,false,false,false,85.02,,LMLIFEMART
794199,LM,Accident & Illness & Wellness,ME,04401,All,Dog,6,Siberian Husky,Monthly,0,500,0.9,15000,false,true,false,true,69.68,,LMLIFEMART
794200,LM,Accident & Illness & Wellness,ME,04401,All,Cat,1,Domestic Short-Haired,Monthly,Female,250,0.9,10000,false,true,false,true,44.22,,LMLIFEMART
794226,LM,Accident & Illness,CA,92553,925,Dog,2,"Bulldog, French",Monthly,Female,500,0.9,10000,false,false,false,false,56.07,,
794250,LM,Accident Only,AL,36608,All,Cat,3,Mixed Breed,Monthly,Male,250,0.9,10000,false,false,false,false,13.98,,
794282,LM,Accident & Illness & Wellness,MA,01505,All,Cat,3,Maine Coon,Monthly,Male,500,0.8,10000,true,true,false,false,46.04,,
794283,LM,Accident & Illness & Wellness,MA,01505,All,Cat,3,Tabby,Monthly,Male,500,0.8,10000,true,true,false,false,46.04,,
794293,LM,Accident & Illness,MD,21234,212,Dog,1,"Bulldog, English",Monthly,Male,1000,0.9,15000,true,false,false,false,38.77,,
794386,LM,Accident Only,FL,33334,333,Dog,6,Doberman Pinscher,Monthly,Male,250,0.8,5000,false,false,false,false,65.9,,
794468,LM,Accident Only,WA,98072,980,Dog,1,Golden Retriever,Monthly,Male,1000,0.9,15000,false,false,false,false,19.96,,Fond
794640,LM,Accident & Illness & Wellness,NV,89704,897,Dog,1,"Bulldog, French",Monthly,0,500,0.8,10000,false,false,false,false,79.44,,carsontahoe
794724,LM,Accident Only,FL,33056,330,Dog,11,Mixed (Small 11-30 Lbs.),Monthly,Female,250,0.9,10000,false,false,false,false,112.03,,
794732,LM,Accident & Illness,GA,31705,317,Dog,1,"Bulldog, French",Monthly,Female,500,0.9,15000,false,true,false,false,49.72,,
794733,LM,Accident Only,GA,31705,317,Dog,1,"Bulldog, French",Monthly,Male,500,0.9,15000,false,true,false,false,21.01,,
794809,LM,Accident & Illness,PA,19330,All,Dog,7,Labrador Retriever,Monthly,Male,500,0.8,10000,true,false,false,false,53.3,,BENEPLACE
794818,LM,Accident & Illness,TN,37343,373,Cat,6,Bengal,Monthly,Female,250,0.8,10000,false,false,false,false,31.42,,
794825,LM,Accident & Illness & Wellness,NC,28214,All,Dog,2,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,82.45,,
794885,LM,Accident & Illness & Wellness,CA,92410,924,Dog,4,Yorkipoo,Monthly,Female,500,0.7,10000,true,false,false,false,66.23,,PDLIBERTY
794894,LM,Accident Only,CA,90703,907,Dog,1,Rhodesian Ridgeback,Monthly,Male,250,0.8,10000,false,false,false,false,24.15,,
794939,LM,Accident Only,FL,32750,327,Cat,2,Domestic Shorthair,Monthly,Female,250,0.9,10000,false,false,false,false,9.14,,FEA
794960,LM,Accident & Illness & Wellness,IL,60156,601,Dog,3,Great Pyrenees,Monthly,Male,500,0.7,10000,true,false,false,false,84.89,,
794962,LM,Accident & Illness,MO,63026,All,Cat,1,Persian,Monthly,Male,250,0.7,10000,false,false,false,false,21.44,,LMBENEFITHUB
795030,LM,Accident Only,OR,97424,974,Dog,9,Yorkshire Terrier,Monthly,Male,500,0.8,10000,false,false,false,false,24.71,,
795114,LM,Accident & Illness,KY,40242,All,Dog,3,"Bulldog, French",Monthly,Male,500,0.8,15000,true,true,false,false,56.99,,
795115,LM,Accident Only,KY,40242,All,Cat,9,Domestic Short-Haired,Monthly,Female,250,0.9,15000,true,true,false,false,12.89,,
795143,LM,Accident Only,VT,05777,All,Dog,1,American Staffordshire Terrier,Monthly,Male,250,0.8,10000,true,false,false,false,20.38,,
795248,LM,Accident & Illness,TN,37208,372,Dog,2,Labrador Mix,Monthly,Female,1000,0.8,15000,false,true,false,false,30.07,,
795249,LM,Accident & Illness,TN,37208,372,Dog,5,Labrador Mix,Monthly,Female,1000,0.8,15000,false,true,false,false,34.66,,
795304,LM,Accident & Illness,MA,02472,All,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,44.25,,
795317,LM,Accident & Illness,CA,92807,928,Dog,7,Miniature Schnauzer,Monthly,Male,250,0.8,10000,false,false,false,false,67.12,,
795356,LM,Accident Only,FL,33705,337,Cat,9,Mixed- Medium Hair,Monthly,Male,500,0.8,10000,false,false,false,false,9.63,,
795442,LM,Accident & Illness & Wellness,TX,75702,757,Dog,3,Dachshund,Monthly,Male,250,0.9,15000,false,false,false,false,85.37,,PDLIBERTY
795485,LM,Accident & Illness & Wellness,IL,60477,604,Dog,3,German Shepherd Dog,Monthly,Female,500,0.8,5000,false,false,false,false,81.92,,LMBENEFITHUB
795593,LM,Accident Only,FL,32751,327,Dog,3,Golden Retriever,Monthly,Male,250,0.9,15000,false,false,false,false,47.1,,
795656,LM,Accident & Illness,NH,03275,All,Dog,1,Great Dane,Monthly,Female,500,0.8,10000,false,false,false,true,48.92,,
795859,LM,Accident & Illness & Wellness,MA,01069,All,Dog,2,Labrador Mix,Monthly,Male,250,0.9,15000,true,false,false,false,97.36,,
795886,LM,Accident & Illness,PA,18411,All,Dog,1,Mixed Breed,Monthly,Male,250,1,10000,true,true,false,false,47.53,,
795896,LM,Accident Only,PA,19128,All,Dog,1,Pembroke Welsh Corgi,Monthly,Female,250,0.9,10000,true,false,false,false,26.27,,
795922,LM,Accident Only,GA,30252,302,Dog,14,Yorkshire Terrier,Monthly,Male,250,0.9,10000,true,false,false,false,26.54,,
795943,LM,Accident & Illness & Wellness,MA,01473,All,Dog,1,"Bulldog, English",Monthly,Male,250,0.9,10000,true,false,false,false,110.02,,
795956,LM,Accident & Illness & Wellness,GA,30066,300,Dog,1,Irish Terrier,Monthly,Female,500,0.9,10000,false,false,false,false,78.68,,Perkspot
796023,LM,Accident & Illness,CA,90013,900,Dog,11,Maltipoo,Monthly,Female,500,0.8,10000,false,false,false,false,78.06,,bouldercounty
796040,LM,Accident & Illness,NH,03885,All,Dog,6,Greater Swiss Mountain Dog,Monthly,Male,1000,0.8,15000,false,false,false,false,48.36,,
796068,LM,Accident & Illness & Wellness,OR,97502,975,Dog,1,Bernese Mountain Dog,Monthly,Male,500,0.8,10000,false,false,false,false,110.48,,
796125,LM,Accident Only,FL,33027,330,Dog,1,Basset Hound,Monthly,0,250,0.8,10000,false,true,false,false,62.33,,LMLIFEMART
796126,LM,Accident Only,FL,33027,330,Dog,1,Basset Hound,Monthly,Male,250,0.8,10000,false,true,false,false,62.33,,LMLIFEMART
796128,LM,Accident Only,TX,76005,760,Dog,1,Goldendoodle,Monthly,Male,1000,0.8,5000,true,false,false,false,10.41,,TICKETSATWORK
796152,LM,Accident & Illness,AZ,85748,All,Dog,9,Mixed Breed,Monthly,Male,1000,0.7,5000,false,false,false,false,37.89,,BENEPLACE
796167,LM,Accident & Illness,DC,20003,All,Dog,1,Other Hybrid,Monthly,Male,500,0.8,10000,false,false,false,false,45,,Fond
796330,LM,Accident & Illness,LA,71466,714,Dog,1,Labrador Retriever,Monthly,Female,500,0.8,10000,false,false,false,false,34.79,,
796393,LM,Accident & Illness & Wellness,VA,23112,231,Dog,1,Yorkshire Terrier,Monthly,Male,250,0.9,10000,true,false,false,false,85.52,,
796404,LM,Accident & Illness & Wellness,IL,60564,605,Dog,1,Chow Chow,Monthly,Female,1000,0.9,15000,false,false,false,false,89.01,,
796617,LM,Accident & Illness & Wellness,AZ,85053,All,Dog,1,Mixed Breed,Monthly,Male,500,0.9,15000,false,false,false,false,94.11,,LMBENEFITHUB
796712,LM,Accident & Illness,MD,21117,211,Dog,1,Cockapoo,Monthly,Female,500,0.8,10000,false,false,false,false,44.8,,
796723,LM,Accident & Illness,CA,94528,945,Dog,1,Golden Retriever,Monthly,Male,1000,0.8,10000,false,true,false,false,34.09,,Fond
796724,LM,Accident & Illness,CA,94528,945,Dog,11,Golden Retriever,Monthly,Female,1000,0.8,10000,false,true,false,false,66,,Fond
796755,LM,Accident & Illness & Wellness,CA,92606,926,Dog,1,Goldendoodle,Monthly,0,500,0.8,10000,false,false,false,false,92.55,,BENEPLACE
796867,LM,Accident & Illness,MD,21217,212,Cat,8,Calico,Monthly,Female,500,0.8,10000,false,false,false,false,28.83,,SaintJosephs
796934,LM,Accident & Illness & Wellness,MA,01863,All,Cat,1,American Short-Haired,Monthly,Male,250,0.9,10000,false,false,false,false,72.6,,
796986,LM,Accident & Illness & Wellness,CA,95112,951,Dog,4,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,76.25,,Passport
797010,LM,Accident & Illness,CA,95746,957,Dog,1,Labrador Retriever,Monthly,Female,500,0.8,10000,false,false,false,false,54.21,,
797023,LM,Accident & Illness,PA,15208,All,Cat,2,American Short-Haired,Monthly,Male,500,1,10000,false,false,false,false,23.9,,
797080,LM,Accident & Illness & Wellness,GA,30274,302,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,80.48,,
797145,LM,Accident Only,AL,35209,All,Dog,7,Labrador Retriever,Monthly,Male,500,0.8,10000,false,true,false,false,20.69,,
797146,LM,Accident Only,AL,35209,All,Dog,8,Australian Shepherd,Monthly,Male,500,0.8,10000,false,true,false,false,20.69,,
797328,LM,Accident & Illness,MN,55803,558,Dog,1,Labrador Retriever,Monthly,Female,500,0.9,10000,true,false,false,false,40.73,,
797331,LM,Accident & Illness,OH,43402,All,Dog,1,St. Bernard,Monthly,Male,500,0.8,10000,true,false,false,false,62.67,,
797383,LM,Accident & Illness,AZ,85712,All,Dog,1,Mixed Breed,Monthly,Male,250,0.8,5000,false,true,false,false,50.63,,LMBENEFITHUB
797384,LM,Accident & Illness,AZ,85712,All,Dog,2,American Staffordshire Terrier,Monthly,Female,250,0.8,5000,false,true,false,false,58.54,,LMBENEFITHUB
797412,LM,Accident & Illness & Wellness,CA,94703,947,Cat,3,Domestic Short-Haired,Monthly,Male,250,0.9,10000,false,false,false,false,70.99,,
797509,LM,Accident Only,CA,94585,945,Dog,2,Labrador Mix,Monthly,Female,250,0.9,10000,false,false,false,false,34.52,,
797516,LM,Accident Only,CA,92122,921,Dog,1,"Bulldog, English",Monthly,Male,500,0.9,10000,false,false,false,false,32.13,,
797545,LM,Accident Only,CA,92804,928,Dog,8,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,19.19,,
797626,LM,Accident & Illness & Wellness,MA,02451,All,Dog,2,Labrador Retriever,Monthly,Female,500,1,10000,true,true,false,false,77.36,,
797674,LM,Accident & Illness,SC,29414,294,Dog,8,Mixed Breed,Monthly,0,500,0.8,10000,false,false,false,false,66.35,,holman
797689,LM,Accident & Illness,OH,44122,All,Dog,1,Labrador Retriever,Monthly,Male,1000,0.9,15000,true,false,false,false,37.62,,PDLIBERTY
797738,LM,Accident & Illness,VA,22202,222,Dog,3,Golden Retriever,Monthly,Female,500,0.9,10000,true,false,false,false,56.68,,
797759,LM,Accident & Illness & Wellness,DC,20020,All,Cat,2,Domestic Short-Haired,Monthly,Female,250,0.9,10000,true,false,false,false,58.24,,
797761,LM,Accident Only,WA,98223,982,Cat,2,Domestic Shorthair,Monthly,Male,250,0.9,10000,true,true,false,false,20.6,,
797762,LM,Accident Only,WA,98223,982,Cat,2,Domestic Shorthair,Monthly,Female,250,0.9,10000,true,true,false,false,20.6,,
797788,LM,Accident & Illness & Wellness,WI,53074,530,Dog,2,Siberian Husky,Monthly,Male,500,0.8,10000,false,true,false,false,81.55,,LMLIFEMART
797789,LM,Accident & Illness,WI,53074,530,Dog,5,Norwegian Elkhound,Monthly,Male,1000,0.8,10000,false,true,false,false,35.18,,LMLIFEMART
797815,LM,Accident & Illness & Wellness,ME,04210,All,Dog,1,Miniature American Shepherd,Monthly,Female,500,0.8,10000,false,false,false,false,75.42,,
797816,LM,Accident & Illness & Wellness,NH,03052,All,Dog,1,Cavalier King Charles Spaniel,Monthly,Female,500,1,10000,false,true,false,false,60.64,,LMBENEFITHUB
797910,LM,Accident & Illness,TX,77866,778,Dog,1,"Bulldog, French",Monthly,Female,500,0.9,15000,false,false,false,false,43.29,,
797963,LM,Accident & Illness & Wellness,TX,75206,752,Dog,1,Bloodhound,Monthly,Female,250,1,15000,false,false,false,false,118.34,,
798069,LM,Accident & Illness,VA,22204,222,Dog,6,Siberian Husky,Monthly,Female,500,0.9,10000,false,false,false,false,60.86,,LMBENEFITHUB
798211,LM,Accident Only,FL,33710,337,Dog,5,Mixed (Toy 0-10 Lbs),Monthly,Female,500,0.8,10000,false,false,false,false,54.93,,LMBENEFITHUB
798234,LM,Accident & Illness & Wellness,MI,48154,481,Dog,4,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,78.13,,BENEPLACE
798279,LM,Accident & Illness,LA,70118,701,Dog,3,Labrador Mix,Monthly,Female,1000,0.8,5000,false,false,false,false,21.95,,BENEPLACE
798296,LM,Accident Only,FL,33311,333,Dog,1,Mixed (Toy 0-10 Lbs),Monthly,Male,500,0.8,10000,false,true,false,false,13.24,,
798297,LM,Accident Only,FL,33311,333,Dog,1,Mixed (Toy 0-10 Lbs),Monthly,Female,500,0.8,10000,false,true,false,false,13.24,,
798365,LM,Accident & Illness & Wellness,NH,03221,All,Dog,1,Labrador Retriever,Monthly,Male,250,0.9,5000,true,false,false,false,78.3,,
798372,LM,Accident Only,FL,33572,335,Dog,1,Yorkshire Terrier,Monthly,Male,250,0.8,10000,false,false,false,false,64.75,,BENEPLACE
798405,LM,Accident & Illness & Wellness,MI,48167,481,Cat,1,Mixed Breed,Monthly,Female,500,1,10000,true,true,false,false,57.34,,
798406,LM,Accident & Illness & Wellness,AZ,85225,All,Dog,9,Mixed Breed,Monthly,Female,500,0.9,10000,false,false,false,false,108.94,,LMLIFEMART
798508,LM,Accident Only,TN,37388,373,Dog,15,Cocker Spaniel,Monthly,Female,250,0.8,5000,false,false,false,false,19.43,,
798554,LM,Accident & Illness,TX,78738,787,Dog,1,Miniature Schnauzer,Monthly,Male,250,0.9,10000,false,false,false,false,40.05,,Fond
798580,LM,Accident Only,FL,34746,347,Cat,1,Domestic Shorthair,Monthly,Female,250,0.8,10000,false,false,false,false,9.05,,
798776,LM,Accident & Illness,PA,17104,All,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,41.93,,
799065,LM,Accident & Illness,TX,77562,775,Dog,3,Belgian Malinois,Monthly,Male,1000,0.9,15000,false,false,false,false,35.13,,PAM
799098,LM,Accident & Illness,MD,20854,208,Dog,1,West Highland White Terrier,Monthly,0,500,0.8,10000,false,false,false,false,39.24,,Passport
799182,LM,Accident & Illness,LA,70124,701,Cat,10,Domestic Short-Haired,Monthly,Female,250,0.8,10000,false,false,false,false,33.55,,BENEPLACE
799292,LM,Accident & Illness,VA,23229,232,Dog,2,Cane Corso,Monthly,Male,250,0.8,10000,false,false,false,false,63.81,,PDLIBERTY
799335,LM,Accident Only,VA,23294,232,Dog,5,Golden Retriever,Monthly,Female,250,0.9,15000,true,false,false,false,25.05,,TICKETSATWORK
799349,LM,Accident & Illness,CA,92503,925,Dog,1,"Bulldog, English",Monthly,Female,500,0.8,10000,false,false,false,false,51.09,,
799694,LM,Accident & Illness & Wellness,NH,03865,All,Dog,2,"Bulldog, English",Monthly,Male,500,0.8,10000,false,false,false,false,73.27,,LMLIFEMART
799698,LM,Accident & Illness & Wellness,DE,19801,All,Dog,6,Chihuahua,Monthly,Female,250,0.8,5000,true,false,false,false,94.05,,
799758,LM,Accident & Illness & Wellness,TX,78227,782,Dog,5,Pekingese,Monthly,Female,500,0.8,10000,true,false,false,true,61.6,,
799837,LM,Accident Only,WA,98296,982,Cat,1,Domestic Shorthair,Monthly,Male,250,0.9,10000,false,false,false,false,76.33,,
799900,LM,Accident Only,FL,33062,330,Cat,8,Domestic Shorthair,Monthly,Male,250,0.9,10000,false,true,false,false,30.14,,LMLIFEMART
799901,LM,Accident Only,FL,33062,330,Cat,5,Domestic Shorthair,Monthly,Male,250,0.9,10000,false,true,false,false,21.37,,LMLIFEMART
799957,LM,Accident & Illness & Wellness,MA,02631,All,Dog,1,Mixed Breed,Monthly,Female,250,0.9,10000,true,false,false,false,94.12,,
799991,LM,Accident Only,FL,32218,322,Dog,4,Morkie,Monthly,0,250,0.9,5000,false,false,false,true,46.69,,UNF
800096,LM,Accident & Illness & Wellness,NV,89460,894,Cat,1,American Short-Haired,Monthly,Male,250,0.8,10000,false,false,false,true,56.93,,
800189,LM,Accident & Illness,MI,48235,482,Dog,1,"Bulldog, English",Monthly,Male,500,0.8,15000,false,false,false,false,62.89,,
800250,LM,Accident & Illness & Wellness,IN,46544,All,Dog,5,Mixed Breed,Monthly,Male,500,0.9,10000,false,true,false,false,62.06,,NotreDame
800251,LM,Accident & Illness & Wellness,IN,46544,All,Dog,5,Mixed Breed,Monthly,Female,500,0.9,10000,false,true,false,false,62.06,,NotreDame
800252,LM,Accident & Illness & Wellness,IN,46544,All,Dog,1,Mixed Breed,Monthly,Male,1000,0.9,10000,false,true,false,false,45.12,,NotreDame
800289,LM,Accident Only,WA,98328,983,Dog,2,Bulldog - French,Monthly,Female,500,0.8,10000,false,false,false,false,54.49,,
800357,LM,Accident Only,CA,90810,908,Dog,1,Belgian Malinois,Monthly,Male,250,0.7,5000,false,false,false,false,18.42,,
800437,LM,Accident Only,MD,20832,208,Dog,1,Pomeranian,Monthly,Male,250,0.9,15000,false,false,false,false,30.61,,
800453,LM,Accident & Illness & Wellness,KY,41042,All,Dog,6,Australian Shepherd,Monthly,Female,500,0.9,15000,true,false,false,false,106.83,,
800474,LM,Accident Only,GA,30338,303,Dog,1,Mixed Breed,Monthly,Female,250,0.8,10000,true,false,false,false,23.89,,
800642,LM,Accident & Illness & Wellness,TX,78645,786,Dog,7,Labrador Mix,Monthly,Male,250,0.9,15000,false,false,false,true,80.95,,Passport
800752,LM,Accident & Illness & Wellness,CA,94118,941,Cat,1,Siberian,Monthly,Male,250,0.9,15000,false,false,false,false,62.73,,Fond
800816,LM,Accident & Illness,CA,94803,948,Dog,2,Maltipoo,Monthly,Male,250,0.9,15000,false,false,false,false,82.51,,
800885,LM,Accident & Illness & Wellness,PA,17557,All,Cat,1,Mixed Breed,Monthly,Female,250,0.8,15000,true,false,false,false,52.02,,
800912,LM,Accident & Illness & Wellness,MA,02169,All,Dog,7,Chihuahua,Monthly,Male,500,0.8,10000,true,false,false,false,80.42,,
801077,LM,Accident & Illness & Wellness,MA,01701,All,Dog,4,German Shepherd Dog,Monthly,Male,250,0.8,10000,true,false,false,false,96.76,,
801110,LM,Accident Only,FL,33147,331,Dog,5,Rat Terrier,Monthly,Male,250,0.7,5000,false,false,false,false,31.72,,
801148,LM,Accident & Illness,CO,80220,802,Dog,1,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,39.36,,Fond
801308,LM,Accident Only,TX,78726,787,Dog,3,Labrador Retriever,Monthly,Female,250,0.9,10000,false,false,false,false,20.19,,
801312,LM,Accident Only,CA,95618,956,Dog,6,Cocker Spaniel,Monthly,Male,500,0.9,15000,false,false,false,false,26.47,,BENEPLACE
801388,LM,Accident Only,FL,33873,338,Dog,4,Mixed (Small 11-30 Lbs.),Monthly,Male,250,0.9,15000,false,false,false,false,50.03,,LMBENEFITHUB
801393,LM,Accident Only,PA,19063,All,Dog,1,Labrador Retriever,Monthly,Female,250,0.9,15000,true,true,false,false,27.54,,
801394,LM,Accident Only,PA,19063,All,Cat,2,Maine Coon,Monthly,Female,250,0.9,15000,true,true,false,false,11.63,,
801430,LM,Accident & Illness,OH,44224,All,Dog,2,Newfoundland,Monthly,Male,500,0.8,10000,false,false,false,false,62.16,,
801452,LM,Accident & Illness,MN,55024,550,Dog,1,Goldendoodle,Monthly,Female,500,0.8,10000,true,false,false,false,37.5,,
801478,LM,Accident & Illness & Wellness,NV,89169,891,Dog,1,Mixed Breed,Monthly,Female,500,0.8,10000,false,false,false,false,80.48,,
801556,LM,Accident & Illness & Wellness,TX,78704,787,Dog,4,Australian Shepherd,Monthly,Male,1000,0.8,10000,true,false,false,false,49.75,,
